 	Label	Strain	Time	Well	Site	Area	X	Y	W	H
148	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	85	17400.5	15097.347	20480	20440
149	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	111	17192.086	15146.347	20480	20440
150	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	284	4216.095	15758.37	20480	20440
151	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	55	1883.591	16457.5	20480	20440
152	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	74	1862.838	16481.459	20480	20440
153	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	5	1980.1	16504.5	20480	20440
154	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	7	1981.643	16510.786	20480	20440
155	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	67	1931.799	16626.828	20480	20440
156	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	77	1915.227	16639.318	20480	20440
157	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	83	1988.789	16683.717	20480	20440
158	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	87	1980.983	16705.833	20480	20440
159	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	69	2041.543	16730.804	20480	20440
160	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	167	1756.548	16763.404	20480	20440
161	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	162	2121.525	16771.549	20480	20440
162	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	72	1972.222	16845.111	20480	20440
163	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	97	1804.067	16968.912	20480	20440
164	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	160	15648.419	19389.912	20480	20440
165	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	148	16141.561	19583.399	20480	20440
166	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	52	16042.673	20009.865	20480	20440
167	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	52	16058.423	20017.327	20480	20440
168	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	187	15759.767	20076.142	20480	20440
169	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	59	20103.178	20240.686	20480	20440
170	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	124	20141.105	20308.298	20480	20440
171	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	82	20039.744	20325.378	20480	20440
172	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	55	20052.882	20397.155	20480	20440
173	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	47	20134.883	20406.606	20480	20440
174	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	47	20115.053	20416.415	20480	20440
175	B4-950.tif:ci4.4_c1B4-pcht03	pch	3	B4	1	42	20184.571	20421.452	20480	20440
176	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	134	16490.321	1517.082	20480	20440
177	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	74	16513.473	1535.351	20480	20440
178	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	59	16533.737	1535.602	20480	20440
179	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	55	17019.9	1799.409	20480	20440
180	B4-950.tif:ci4.4_c1B4-pcht04	pch	4	B4	1	62	17010.871	1814.484	20480	20440
